Employee ID,Training Session ID,Training Completion Date,Certification Achieved
1966,3002,2024-02-15,True
1966,1847,2024-05-27,True
1967,1382,2019-09-15,True
1967,3288,2019-08-11,True
1967,2701,2020-08-17,True
1967,3749,2021-07-02,True
1967,4150,2021-04-13,True
1967,112,2022-10-21,True
1967,2745,2022-12-09,True
1967,4652,2022-09-25,True
1967,3662,2023-02-16,True
1967,2600,2024-09-09,True
1967,3742,2024-08-27,True
1967,3084,2024-07-20,True
1968,4036,2018-12-30,True
1968,3814,2019-06-30,True
1968,647,2019-07-24,True
1968,1158,2020-05-10,True
1968,4359,2020-05-16,True
1968,3866,2021-10-13,True
1968,629,2021-03-10,True
1968,2668,2022-12-30,False
1968,2321,2022-03-26,True
1968,1851,2023-01-31,True
1969,4939,2019-12-26,True
1969,752,2020-01-19,True
1969,4434,2020-07-06,True
1969,1776,2020-04-03,True
1969,3322,2021-02-17,True
1969,1756,2022-03-14,True
1969,25,2022-03-28,True
1969,4092,2022-08-19,True
1969,709,2023-01-23,True
1969,1176,2023-09-17,True
1969,1633,2023-10-04,False
1969,4719,2024-01-15,True
1969,2128,2024-03-30,True
1970,4078,2020-08-22,True
1970,999,2020-11-11,True
1970,4525,2020-07-15,True
1970,903,2021-06-25,True
1970,3943,2021-07-12,True
1970,1665,2022-08-18,True
1970,4833,2022-07-12,True
1970,3436,2022-07-28,True
1970,3219,2023-04-20,True
1970,4823,2023-08-08,True
1970,3363,2024-03-21,True
1970,2122,2024-07-14,True
1970,749,2024-01-18,True
1971,3586,2019-10-30,True
1971,4264,2019-09-11,True
1971,2721,2020-12-03,True
1971,4678,2020-10-02,True
1971,4170,2020-06-05,True
1971,4813,2021-10-20,True
1971,1434,2021-07-12,True
1971,105,2021-07-25,True
1971,2899,2022-12-18,True
1971,4413,2023-06-20,True
1971,653,2024-09-03,True
1971,645,2024-04-26,False
1971,2784,2024-04-15,False
1972,4833,2021-12-19,True
1972,3730,2022-07-17,True
1972,252,2022-11-27,True
1972,932,2023-12-11,False
1972,3316,2024-01-06,True
1972,1120,2024-04-23,True
1972,4535,2024-04-29,True
1973,183,2021-10-31,True
1973,1164,2021-10-19,True
1973,4370,2021-09-23,True
1973,2706,2022-12-28,True
1973,4043,2022-12-27,True
1973,2190,2023-08-29,True
1973,1487,2023-12-12,True
1973,676,2023-07-01,True
1973,4331,2024-06-15,True
1973,3650,2024-07-08,True
1973,1973,2024-02-02,True
1974,2423,2018-10-13,True
1974,4951,2019-08-23,True
1974,4728,2019-10-08,True
1974,1209,2020-02-09,True
1974,74,2020-11-21,True
1974,3810,2021-11-07,True
1974,287,2022-08-16,False
1974,1352,2022-08-15,True
1974,1956,2022-02-09,True
1974,3751,2023-07-06,True
1974,1448,2023-10-27,True
1974,4262,2024-02-15,True
1974,432,2024-03-02,True
1974,1517,2024-05-30,True
1975,2367,2021-08-13,True
1975,1118,2021-06-24,True
1975,858,2022-11-29,True
1975,3437,2022-09-05,True
1975,2165,2023-11-10,True
1975,656,2024-09-22,True
1976,2303,2018-11-22,True
1976,877,2018-10-23,True
1976,3871,2018-09-08,False
1976,3377,2019-07-30,True
1976,3707,2019-01-12,True
1976,4958,2020-08-07,True
1976,1052,2021-11-30,True
1976,4042,2021-06-07,True
1976,1774,2021-04-05,True
1976,1131,2022-08-22,True
1976,2586,2022-03-10,True
1976,3245,2022-06-10,False
1976,1653,2023-02-23,True
1976,1462,2023-06-14,True
1976,4752,2024-07-18,True
1977,2256,2022-03-16,True
1977,4427,2022-09-17,True
1977,1083,2022-08-29,True
1977,1234,2023-08-18,True
1977,3923,2024-05-25,True
1977,2088,2024-06-13,True
1977,3227,2024-06-22,True
1978,3026,2022-07-19,True
1978,2064,2022-12-25,True
1978,3362,2022-03-21,True
1978,1405,2023-07-27,True
1978,4959,2023-07-06,True
1978,3962,2024-07-31,True
1978,3094,2024-02-16,True
1979,766,2019-09-25,True
1979,1666,2019-11-16,True
1979,611,2020-02-15,False
1979,3092,2020-08-05,True
1979,3598,2020-03-27,True
1979,637,2021-01-17,False
1979,2531,2022-10-11,True
1979,2327,2023-12-16,True
1979,3544,2024-09-05,True
1979,1653,2024-01-19,True
1979,4302,2024-04-19,False
1980,1805,2020-08-08,True
1980,1237,2020-12-15,True
1980,1116,2021-04-07,True
1980,867,2021-06-01,True
1980,4400,2021-11-21,True
1980,1462,2022-07-14,True
1980,4856,2023-04-07,True
1980,2473,2024-06-25,True
1980,1181,2024-07-22,False
1981,4100,2018-07-15,False
1981,528,2019-06-19,True
1981,4787,2019-01-25,False
1981,4463,2019-10-21,True
1981,1282,2020-10-01,True
1981,3821,2020-12-18,True
1981,2285,2021-09-20,True
1981,2789,2021-09-21,True
1981,990,2022-10-24,False
1981,1327,2023-01-23,True
1981,853,2023-04-08,True
1981,3312,2024-07-03,True
1982,2325,2019-10-27,True
1982,982,2019-10-18,True
1982,1084,2019-09-27,True
1982,3338,2020-11-11,True
1982,3741,2020-10-09,False
1982,4663,2021-05-13,True
1982,1238,2021-06-20,True
1982,4194,2021-08-05,False
1982,3911,2022-07-03,True
1982,3645,2022-01-31,True
1982,3301,2023-03-30,True
1982,3668,2023-08-17,True
1982,4056,2024-09-01,False
1982,3360,2024-01-14,True
1982,4083,2024-04-19,True
1983,4021,2019-10-25,True
1983,1122,2019-10-23,True
1983,4877,2019-07-14,False
1983,452,2020-07-26,True
1983,4519,2020-07-21,True
1983,1916,2021-02-16,True
1983,3236,2021-05-02,True
1983,2156,2022-11-13,True
1983,2882,2023-02-24,True
1983,2482,2024-08-12,True
1984,565,2019-11-21,True
1984,298,2019-12-17,True
1984,1001,2020-11-03,True
1984,4368,2020-01-21,True
1984,4118,2020-01-13,True
1984,3236,2021-08-12,True
1984,3234,2021-11-30,True
1984,2265,2021-11-30,True
1984,1013,2022-01-15,True
1984,3948,2022-08-25,False
1984,3014,2022-03-18,True
1984,3321,2023-06-01,True
1984,1627,2024-06-04,True
1984,621,2024-02-16,True
1984,953,2024-09-28,True
1985,1527,2018-12-19,True
1985,2482,2018-10-13,True
1985,2578,2018-11-04,True
1985,3994,2019-10-08,False
1985,4083,2020-05-19,True
1985,3613,2020-10-18,True
1985,3328,2020-09-22,True
1985,4436,2021-02-26,True
1985,4310,2021-07-11,True
1985,4589,2022-02-15,True
1985,2353,2022-10-29,True
1985,2568,2023-05-17,True
1985,2983,2023-02-13,True
1985,4315,2023-07-08,True
1985,53,2024-01-15,True
1985,159,2024-05-28,True
1986,3187,2021-08-14,False
1986,3527,2022-10-15,True
1986,4817,2022-01-23,False
1986,1656,2022-08-10,True
1986,2182,2023-09-25,True
1986,139,2023-03-26,True
1986,3474,2024-01-06,True
1986,3049,2024-09-10,False
1988,1376,2019-12-06,True
1988,2339,2019-12-15,True
1988,1849,2019-12-28,True
1988,3292,2020-10-09,True
1988,3183,2020-01-26,False
1988,3418,2021-10-15,False
1988,285,2021-07-11,True
1988,2340,2021-10-31,False
1988,1099,2022-05-16,False
1988,3091,2022-05-11,True
1988,2209,2023-08-06,True
1988,2187,2024-02-28,True
1989,4131,2018-09-22,False
1989,2014,2019-10-02,True
1989,856,2019-09-22,True
1989,3745,2020-07-02,True
1989,1524,2020-04-20,True
1989,4669,2021-06-04,True
1989,3420,2022-06-19,True
1989,2129,2022-03-29,True
1989,340,2022-07-07,True
1990,610,2019-11-13,False
1990,4619,2019-12-26,True
1990,3258,2020-06-18,True
1990,4466,2020-10-30,True
1990,1753,2020-11-09,True
1990,588,2021-04-19,True
1990,1812,2021-11-23,True
1990,4367,2021-04-15,False
1990,4594,2022-03-22,True
1990,1615,2022-06-18,True
1990,1931,2023-03-27,True
1990,1585,2024-05-25,True
1990,4959,2024-02-23,False
1991,2145,2018-11-24,True
1991,1348,2018-11-19,True
1991,1015,2019-01-20,True
1991,582,2020-01-28,False
1991,3769,2020-08-29,False
1991,876,2021-11-06,True
1991,156,2021-01-14,True
1991,853,2021-11-23,True
1991,2019,2022-12-19,True
1991,1636,2022-10-21,True
1991,905,2023-07-27,True
1991,3405,2024-05-07,True
1992,3256,2021-12-17,True
1992,1940,2021-11-30,True
1992,2165,2022-11-15,False
1992,4984,2022-03-04,False
1992,815,2022-01-30,False
1992,3820,2023-03-23,True
1992,2550,2023-08-31,True
1992,1751,2024-02-05,False
1992,2859,2024-08-30,True
1992,267,2024-07-25,True
1993,4927,2019-12-16,False
1993,833,2019-11-24,True
1993,884,2020-10-08,False
1993,2703,2021-08-04,True
1993,1638,2021-07-15,True
1993,5000,2021-03-22,True
1993,3951,2022-05-14,True
1993,320,2023-10-31,True
1993,3049,2023-02-28,True
1993,3394,2023-01-28,True
1993,4665,2024-04-14,True
1993,69,2024-09-18,True
1994,4982,2018-12-02,True
1994,2589,2018-12-14,True
1994,2518,2019-03-12,True
1994,2009,2019-01-18,True
1994,4601,2019-12-29,True
1994,3185,2020-01-07,False
1994,4789,2021-06-11,True
1994,4429,2021-05-28,True
1994,4705,2021-01-23,False
1994,3466,2022-05-27,True
1994,3256,2023-11-24,True
1994,4584,2023-05-01,True
1994,4351,2023-02-09,True
1994,3622,2024-09-27,True
1995,3408,2019-12-23,True
1995,3012,2020-02-05,True
1995,2822,2020-09-09,True
1995,1587,2021-03-30,True
1995,2345,2021-04-11,True
1995,2783,2021-12-25,True
1995,2187,2022-09-26,True
1995,2380,2022-03-26,True
1995,1032,2022-09-09,True
1995,1084,2023-06-23,True
1995,2090,2023-12-06,True
1995,1043,2024-05-17,True
1995,3406,2024-02-14,True
1996,315,2022-12-28,True
1996,480,2023-04-08,True
1996,4424,2023-12-25,True
1996,4055,2024-05-08,True
1996,3685,2024-02-16,True
1997,4129,2020-09-17,True
1997,195,2021-11-14,True
1997,4402,2021-09-22,True
1997,3781,2021-01-29,True
1997,4639,2022-12-06,False
1997,4794,2023-05-10,True
1997,130,2023-03-21,True
1997,4950,2024-06-09,True
1997,4379,2024-03-18,True
1998,4059,2019-12-27,True
1998,1327,2019-09-21,True
1998,1212,2019-11-05,True
1998,1003,2020-02-04,False
1998,1050,2020-10-27,True
1998,1760,2020-06-18,True
1998,1568,2021-10-21,False
1998,4222,2022-04-23,True
1998,744,2022-09-09,False
1998,835,2023-01-09,True
1998,3491,2023-05-30,True
1998,435,2024-03-04,False
1998,3194,2024-02-25,True
1998,2570,2024-08-14,True
1999,4254,2021-11-10,True
1999,1624,2021-10-18,True
1999,1656,2021-09-11,True
1999,1381,2022-01-27,True
1999,4003,2022-01-18,True
1999,404,2022-10-07,True
1999,413,2023-01-08,True
1999,1578,2023-04-28,True
1999,2346,2024-05-28,True
1999,1058,2024-08-27,True
1999,1319,2024-01-21,True
2000,1880,2021-09-21,True
2000,1874,2022-01-07,True
2000,993,2022-09-28,True
2000,1145,2022-08-05,True
2000,1222,2023-01-09,False
2000,4214,2024-02-29,True
2001,1509,2018-12-27,True
2001,4121,2019-07-12,True
2001,2351,2019-12-28,True
2001,2649,2019-10-07,True
2001,1860,2020-07-11,True
2001,4898,2021-04-13,True
2001,1944,2021-09-28,True
2001,19,2022-09-04,True
2001,807,2022-08-09,True
2001,3623,2023-10-30,True
2001,4740,2024-09-16,True
2002,4080,2021-12-14,True
2002,4661,2021-11-29,True
2002,1349,2021-07-31,True
2002,1958,2022-08-20,True
2002,1920,2022-11-26,True
2002,1925,2022-11-09,True
2002,1003,2023-11-07,False
2002,3633,2023-01-31,False
2002,4750,2024-04-25,True
2002,4629,2024-06-11,True
2003,929,2019-10-27,True
2003,1676,2020-08-11,True
2003,1162,2021-07-30,False
2003,223,2021-03-04,True
2003,2205,2022-08-09,False
2003,1658,2022-10-10,True
2003,4464,2023-09-08,True
2003,607,2023-01-11,True
2003,3305,2024-04-25,True
2003,1620,2024-04-22,True
2003,2821,2024-01-15,True
2004,1467,2022-12-06,True
2004,977,2023-06-04,True
2004,303,2023-02-11,True
2004,4998,2023-07-24,False
2004,2564,2024-06-10,True
2004,2191,2024-06-24,True
2004,3577,2024-03-07,True
2005,3483,2022-05-25,True
2005,50,2022-06-13,True
2005,1150,2023-10-03,True
2005,4110,2023-03-13,True
2005,722,2023-08-17,True
2005,634,2024-06-28,True
2005,4549,2024-06-19,True
2005,2149,2024-07-05,True
2006,173,2021-11-23,True
2006,2926,2021-08-02,True
2006,3542,2022-05-27,True
2006,581,2022-06-19,True
2006,1164,2023-10-19,True
2006,4690,2023-04-21,True
2006,4224,2023-09-21,True
2006,3573,2024-07-24,True
2006,4600,2024-07-21,False
2007,4193,2019-11-09,True
2007,816,2020-06-26,True
2007,1608,2021-12-13,True
2007,3057,2021-12-23,True
2007,3875,2022-02-28,True
2007,58,2023-09-23,True
2007,2366,2023-11-17,True
2007,4169,2024-07-01,True
2007,3529,2024-09-13,True
2007,1621,2024-08-14,True
2008,4315,2020-06-09,True
2008,1401,2020-12-21,True
2008,3659,2021-02-24,True
2008,4203,2021-10-21,True
2008,2818,2022-04-27,True
2008,4162,2022-02-06,True
2008,1880,2022-01-28,True
2008,1277,2023-10-30,False
2008,391,2024-07-16,True
2008,3773,2024-05-11,False
2008,4333,2024-03-22,True
2009,4425,2021-11-17,False
2009,3473,2022-10-14,False
2009,998,2022-07-03,True
2009,1944,2023-02-20,True
2009,268,2023-10-01,True
2009,2002,2023-11-06,False
2009,84,2024-04-07,True
2010,1648,2021-12-23,True
2010,1662,2022-06-26,True
2010,4966,2023-01-04,True
2010,4053,2023-03-07,True
2010,1356,2024-01-14,True
2011,3690,2018-09-08,True
2011,4997,2019-03-03,True
2011,4806,2020-09-18,False
2011,2607,2020-03-04,True
2011,1217,2021-01-07,True
2011,2092,2021-03-04,True
2011,1505,2021-07-23,True
2011,1297,2022-04-21,True
2011,1461,2022-07-30,True
2011,675,2022-10-11,False
2011,698,2023-09-28,False
2011,4353,2023-11-06,True
2011,2280,2023-07-03,False
2011,3140,2024-02-02,True
2011,3810,2024-04-07,True
2012,854,2018-08-19,True
2012,1495,2018-11-29,True
2012,1310,2018-07-17,False
2012,2810,2019-08-28,True
2012,4112,2019-09-09,True
2012,2277,2019-07-17,True
2012,361,2020-11-30,True
2012,745,2020-12-01,True
2012,605,2020-07-11,True
2012,4293,2021-11-05,True
2012,2743,2022-09-11,True
2012,4311,2023-07-18,True
2012,2762,2023-03-07,True
2012,2611,2024-06-27,True
2012,2527,2024-04-26,False
2012,4292,2024-04-28,True
2013,3068,2020-10-08,True
2013,1420,2020-10-23,True
2013,4057,2021-08-29,True
2013,958,2021-01-02,True
2013,4548,2022-11-29,True
2013,2184,2022-06-12,True
2013,508,2023-02-20,True
2013,3773,2023-12-14,True
2013,2899,2024-09-07,True
2014,368,2018-09-02,True
2014,2338,2018-06-06,True
2014,1392,2019-06-20,True
2014,502,2019-04-06,False
2014,673,2020-04-20,False
2014,108,2020-02-24,True
2014,2455,2021-05-19,False
2014,1690,2021-05-16,True
2014,993,2022-06-01,False
2014,3221,2023-09-23,True
2014,3014,2023-08-21,True
2014,4353,2024-03-18,True
2014,4302,2024-08-13,True
2014,909,2024-08-03,True
2015,1037,2019-12-10,True
2015,4209,2020-05-14,True
2015,4227,2020-04-19,True
2015,1031,2020-05-23,True
2015,66,2021-06-27,True
2015,42,2022-06-23,True
2015,2909,2022-08-18,True
2015,1651,2023-10-19,True
2015,3733,2023-04-27,True
2015,3710,2024-04-04,True
2015,1691,2024-09-16,True
2015,1167,2024-04-17,True
2017,2102,2018-04-28,True
2017,2936,2018-05-26,True
2017,3586,2018-08-08,True
2017,786,2019-09-15,True
2017,2656,2019-10-26,True
2017,3097,2019-01-20,True
2017,1073,2020-04-21,True
2017,2124,2020-01-19,True
2017,4723,2021-11-18,True
2017,1783,2022-09-11,True
2017,1732,2022-02-25,False
2017,23,2022-12-28,True
2017,1540,2023-03-26,True
2017,2566,2024-05-11,True
2017,2247,2024-08-20,False
2018,923,2022-09-23,True
2018,311,2022-05-23,True
2018,4605,2022-11-18,True
2018,1464,2023-04-22,True
2018,1834,2024-02-02,True
2018,3341,2024-04-08,False
2018,3595,2024-07-22,True
2019,2815,2020-05-28,False
2019,4587,2020-01-10,True
2019,427,2021-05-29,True
2019,3968,2021-02-09,True
2019,1948,2022-12-30,True
2019,4483,2023-01-22,True
2019,2710,2023-08-03,True
2019,2827,2023-11-23,True
2019,3424,2024-07-08,True
2019,1718,2024-07-07,True
2020,1023,2020-11-18,True
2020,877,2020-11-22,True
2020,3777,2020-12-02,True
2020,1435,2021-02-21,True
2020,3134,2022-09-26,True
2020,3009,2022-11-26,True
2020,298,2022-10-06,True
2020,2508,2023-01-07,True
2020,3610,2024-08-12,True
2021,3730,2019-12-28,False
2021,2213,2020-09-23,True
2021,883,2020-01-20,False
2021,1462,2020-01-27,True
2021,585,2021-08-28,True
2021,312,2022-06-22,False
2021,1072,2022-11-04,True
2021,675,2022-11-20,True
2021,4134,2023-07-04,False
2021,3477,2024-07-30,True
2021,4570,2024-05-14,False
2021,1775,2024-02-21,True
2022,4558,2020-11-05,False
2022,3079,2021-07-09,True
2022,2941,2021-12-24,True
2022,589,2022-07-24,True
2022,4704,2023-01-31,True
2022,4921,2023-07-14,True
2022,1032,2024-01-07,True
2022,3524,2024-08-16,True
2023,3765,2019-05-18,False
2023,2033,2019-07-09,True
2023,3238,2019-06-04,True
2023,3586,2020-10-11,True
2023,535,2020-03-02,True
2023,3731,2020-04-09,True
2023,594,2021-06-12,True
2023,4136,2021-03-29,True
2023,1221,2022-08-26,True
2023,453,2022-11-27,False
2023,4842,2023-08-16,True
2023,3640,2023-09-13,True
2023,1023,2024-02-22,True
2023,1856,2024-08-07,True
2024,341,2020-11-02,True
2024,3407,2021-03-20,True
2024,3047,2021-12-08,True
2024,3051,2021-10-08,True
2024,2025,2022-12-10,True
2024,2820,2023-05-22,True
2024,3534,2024-07-29,True
2025,3613,2020-12-04,True
2025,2789,2020-12-26,True
2025,3053,2021-10-24,False
2025,37,2021-03-03,True
2025,2897,2021-02-15,True
2025,4854,2022-08-14,True
2025,526,2023-10-19,True
2025,2864,2023-10-09,True
2025,4291,2023-10-05,True
2025,3300,2024-09-28,True
2025,581,2024-05-22,True
2025,4274,2024-03-09,True
2026,3208,2022-12-18,True
2026,1978,2022-12-18,True
2026,4855,2022-12-27,True
2026,1750,2023-12-22,False
2026,1179,2023-11-01,True
2026,3972,2024-05-01,True
2027,3288,2019-07-17,True
2027,1616,2019-05-18,True
2027,4143,2019-05-31,True
2027,3123,2020-08-06,True
2027,536,2020-08-27,True
2027,4631,2020-11-09,True
2027,2437,2021-04-26,True
2027,1022,2021-11-24,True
2027,156,2022-07-02,True
2027,1118,2022-07-18,True
2027,561,2023-10-10,True
2027,4789,2024-09-21,True
2028,2771,2020-12-09,False
2028,3615,2020-12-23,True
2028,880,2020-12-06,True
2028,607,2021-05-10,True
2028,4958,2021-02-19,True
2028,3810,2022-04-02,True
2028,2588,2023-11-17,True
2028,4066,2023-04-21,True
2028,1412,2024-02-29,True
2028,2767,2024-05-06,True
2028,4289,2024-05-03,True
2030,1157,2021-11-16,True
2030,469,2022-06-18,True
2030,1708,2022-11-10,True
2030,661,2023-10-07,True
2030,535,2023-10-26,True
2030,1809,2024-06-07,True
2030,4097,2024-05-02,False
2031,3992,2018-12-16,False
2031,2096,2018-12-30,True
2031,2292,2019-05-13,True
2031,2400,2019-03-13,True
2031,4469,2019-09-21,True
2031,2923,2020-04-18,False
2031,345,2021-04-24,True
2031,3880,2022-03-08,True
2031,997,2022-07-17,True
2031,462,2023-09-25,True
2031,2681,2023-08-14,True
2031,2098,2024-01-31,True
2032,3917,2020-11-28,True
2032,4565,2020-05-30,False
2032,1806,2021-05-03,True
2032,1766,2022-08-04,True
2032,3419,2022-03-17,True
2032,2144,2023-11-18,True
2032,4175,2023-09-14,True
2032,1235,2023-11-30,True
2032,2668,2024-07-02,True
2033,89,2022-10-28,True
2033,338,2022-09-09,True
2033,1125,2023-01-04,True
2033,4556,2024-05-15,True
2034,1260,2019-08-10,True
2034,874,2020-07-15,True
2034,1215,2020-07-21,False
2035,925,2020-12-27,True
2035,1816,2021-03-29,True
2035,707,2021-02-25,True
2035,4220,2021-02-17,True
2035,3780,2022-05-02,True
2035,483,2023-09-26,True
2035,729,2023-03-26,True
2035,3454,2024-06-03,False
2036,3942,2018-11-25,True
2036,1723,2018-11-14,False
2036,3382,2019-06-10,True
2036,759,2019-08-13,True
2036,1150,2020-07-13,False
2036,2779,2020-07-07,True
2036,2634,2021-12-11,False
2036,3932,2022-02-21,True
2036,483,2022-06-18,True
2036,4183,2023-08-24,True
2036,932,2024-05-11,True
2036,304,2024-04-28,True
2037,498,2021-07-05,True
2037,318,2022-02-04,True
2037,4716,2023-06-11,True
2037,2400,2023-12-04,False
2037,111,2024-07-13,True
2037,3641,2024-01-22,True
2038,1970,2022-12-11,True
2038,2558,2022-12-03,True
2038,2520,2023-06-13,True
2038,2120,2023-08-05,False
2038,2362,2024-03-10,True
2039,1893,2019-09-30,True
2039,2009,2019-11-14,True
2039,4145,2019-11-08,True
2039,3968,2020-10-21,True
2039,2235,2020-02-03,True
2039,2428,2020-07-17,True
2039,1283,2021-07-07,True
2039,2239,2021-11-04,True
2039,2292,2022-03-31,True
2039,4766,2022-09-12,True
2039,279,2022-11-18,True
2039,3205,2023-05-27,True
2039,4963,2023-11-05,True
2039,1671,2024-04-18,True
2039,3073,2024-02-13,True
2040,1852,2020-04-14,True
2040,1363,2020-08-16,False
2040,4819,2021-06-06,True
2040,2319,2021-11-27,True
2040,3472,2021-05-24,False
2040,3080,2022-01-17,True
2040,4095,2022-12-09,True
2040,1833,2022-08-23,True
2040,1655,2023-09-06,True
2040,1491,2024-03-19,True
2040,1171,2024-05-20,False
2041,2720,2021-10-22,True
2041,135,2022-09-16,True
2041,412,2022-02-17,True
2041,1256,2022-11-11,True
2041,4530,2023-08-31,True
2041,419,2024-06-23,True
2041,1067,2024-07-13,True
2042,1725,2020-11-16,True
2042,4129,2021-10-31,False
2042,1823,2022-11-28,True
2042,2534,2023-06-24,True
2042,1364,2023-09-29,True
2042,4867,2024-02-10,True
2042,3528,2024-07-31,True
2044,3600,2018-12-30,False
2044,221,2018-12-07,True
2044,862,2018-12-29,True
2044,4267,2019-06-22,True
2044,4150,2019-01-08,True
2044,4780,2019-01-21,False
2044,4409,2020-04-03,True
2044,3087,2020-12-03,False
2044,4066,2021-08-26,True
2044,3059,2021-06-04,True
2044,4256,2022-12-01,True
2044,4935,2023-02-16,False
2044,1739,2023-12-16,True
2044,804,2024-04-14,True
2044,2710,2024-05-03,True
2045,397,2018-07-17,True
2045,3760,2019-01-12,False
2045,4772,2020-02-06,True
2045,2755,2020-12-09,True
2045,2210,2021-10-17,True
2045,2344,2022-01-29,True
2045,1099,2022-08-04,True
2045,2299,2022-04-09,True
2045,211,2023-11-23,True
2045,1951,2024-03-13,True
2046,1550,2019-09-15,True
2046,1993,2019-09-14,True
2046,1647,2020-03-23,True
2046,3822,2020-09-21,True
2046,4396,2021-09-10,True
2046,1136,2021-03-25,False
2046,298,2021-09-17,True
2046,2146,2022-12-06,True
2046,237,2022-09-14,True
2046,2473,2023-07-29,True
2046,1986,2023-07-22,True
2046,324,2024-03-11,True
2046,776,2024-02-22,True
2046,3200,2024-06-24,True
2047,4144,2022-12-14,False
2047,255,2023-04-18,True
2047,168,2023-04-09,False
2047,4788,2023-05-05,True
2047,4058,2024-04-10,False
2048,2561,2022-07-16,True
2048,3242,2022-06-21,True
2048,1978,2022-08-12,True
2048,4220,2023-02-20,False
2048,1811,2024-07-06,True
2048,4263,2024-06-14,False
2048,3324,2024-02-05,True
2049,3645,2018-09-11,True
2049,3278,2018-11-24,True
2049,256,2018-10-05,True
2049,444,2019-08-14,True
2049,2574,2019-05-08,True
2049,2924,2019-02-21,False
2049,4462,2020-10-22,True
2049,3188,2020-04-18,True
2049,576,2020-01-27,True
2049,1027,2021-10-07,True
2049,119,2022-03-02,True
2049,3075,2022-09-25,True
2049,1772,2022-01-15,True
2049,1243,2023-11-19,True
2049,1860,2023-04-26,True
2049,2036,2024-04-13,True
2050,3222,2020-12-24,True
2050,1575,2020-11-24,False
2050,2244,2020-11-07,True
2050,4961,2021-10-20,True
2050,348,2021-03-18,True
2050,1818,2021-08-15,True
2050,221,2022-05-28,True
2050,2930,2022-02-21,True
2050,1670,2023-09-10,False
2050,383,2023-04-24,False
2050,3730,2024-04-10,False
2051,4991,2019-12-30,True
2051,1616,2019-12-30,True
2051,1630,2019-12-30,True
2051,4899,2020-05-30,True
2051,4164,2020-08-15,False
2051,2233,2021-04-28,True
2051,4997,2021-11-12,True
2051,3806,2022-03-08,False
2051,301,2022-10-06,True
2051,2752,2022-08-21,True
2051,442,2023-05-13,True
2051,2904,2024-08-30,True
2051,2652,2024-09-03,True
2052,4731,2019-11-21,True
2052,1785,2019-11-24,True
2052,4364,2019-12-21,True
2052,1622,2020-08-26,True
2052,1800,2021-08-28,True
2052,1867,2021-09-21,True
2052,3749,2022-08-08,False
2052,2107,2022-05-24,True
2052,386,2023-10-14,False
2052,2690,2023-02-23,True
2052,4014,2024-02-24,True
2052,2897,2024-05-12,True
2052,4560,2024-01-01,False
2053,1173,2020-11-29,True
2053,1033,2020-10-15,False
2053,4322,2020-11-11,True
2053,1664,2021-05-26,True
2053,416,2022-03-22,True
2053,2385,2022-09-21,True
2053,3195,2022-05-11,True
2053,1454,2023-07-22,True
2053,1380,2023-11-07,True
2053,417,2023-09-18,True
2053,48,2024-04-26,True
2053,4455,2024-06-17,True
2054,1283,2019-10-09,False
2054,159,2019-08-25,False
2054,1743,2020-05-12,False
2054,4477,2020-10-24,False
2054,3929,2021-04-04,False
2054,3021,2022-09-25,False
2054,4558,2022-11-28,False
2054,2890,2022-08-16,True
2054,2324,2023-03-04,False
2054,315,2023-02-17,False
2055,4199,2022-09-28,True
2055,949,2023-01-27,True
2055,2216,2023-02-19,True
2055,4778,2023-06-12,True
2055,3706,2024-06-04,True
2056,4294,2020-05-14,True
2056,3317,2021-11-22,True
2056,1550,2021-05-18,False
2056,560,2021-12-16,True
2056,145,2022-02-21,True
2056,4038,2023-05-09,True
2056,2000,2024-06-13,True
2056,1512,2024-08-20,True
2056,679,2024-05-06,True
2057,3361,2018-11-16,False
2057,42,2019-10-06,True
2057,592,2020-02-05,True
2057,132,2020-03-03,False
2057,3679,2020-07-10,True
2057,543,2021-03-08,True
2057,3090,2021-11-14,True
2057,4865,2022-08-18,True
2057,588,2023-11-08,True
2057,4391,2024-07-15,True
2057,940,2024-09-19,True
2058,4390,2018-08-16,True
2058,3631,2019-12-27,True
2058,4432,2020-04-13,True
2058,1768,2020-08-17,True
2058,1702,2021-09-07,True
2058,2399,2021-02-14,True
2058,1430,2021-11-27,True
2058,2640,2022-04-25,True
2058,1819,2022-04-26,True
2058,3293,2022-08-12,True
2058,1562,2023-03-11,False
2058,3596,2023-10-18,True
2058,2661,2024-01-04,True
2058,2824,2024-08-30,True
2058,3147,2024-06-18,True
2059,380,2019-12-17,True
2059,1439,2019-11-28,False
2059,753,2019-12-30,True
2059,4005,2020-07-25,True
2059,4899,2021-01-10,True
2059,4719,2022-01-22,True
2059,942,2022-12-23,True
2059,1369,2023-08-27,True
2059,4126,2023-08-20,False
2059,256,2024-03-11,True
2060,4921,2021-12-10,True
2060,3284,2021-12-30,True
2060,2263,2021-12-18,False
2060,4834,2022-02-11,True
2060,1389,2022-06-04,True
2060,839,2022-12-09,True
2060,2285,2023-06-13,True
2060,1953,2024-06-20,True
2060,1514,2024-06-14,False
2060,4987,2024-07-10,True
2061,4850,2019-10-09,True
2061,4655,2019-09-18,True
2061,3796,2019-10-19,True
2061,3187,2020-07-22,True
2061,3542,2020-12-02,False
2061,1379,2021-03-07,False
2061,612,2021-05-28,True
2061,576,2021-10-10,True
